global_rank	consumption_country	finalsale_country	finalsale_industry	ANIMALIA	PLANTAE	aggregated_finalsale_threat_intensity	finalsale_threat_intensity_proportion	attributed_threat_intensity
869	Malaysia	Malaysia	Rubber primary products	92	8	45.6776973754168	0.981901433864777	44.8509965485631
870	Lesotho	Lesotho	Construction	86	6	44.8439425006509	0.998244876262095	44.7652358326667
871	Mauritius	Mauritius	Financial intermediation, insurance and auxiliary services 	346	0	45.5821070224047	0.977888588920262	44.5742223161517
872	TFYR Macedonia	TFYR Macedonia	Hotel and restaurant services	166	30	46.4712469130754	0.958764326166693	44.5549737327408
873	Hong Kong	French Polynesia	Fishing	281	2	92.2995819449425	0.479855278729754	44.2904416208302
874	Nicaragua	Nicaragua	Transport	144	6	49.9707969799638	0.886232510698207	44.2857448691437
875	Zimbabwe	Zimbabwe	Transport	60	1	47.0797157287598	0.9395956686842	44.2358969816261
876	Bosnia and Herzegovina	Bosnia and Herzegovina	Hotels and Restraurants	197	41	44.4936422258615	0.993697059881621	44.2132014632634
877	Australia	Malaysia	Buildings & constructions	1079	368	1958.25781352818	0.0225736825922352	44.2050903163497
878	Kyrgyzstan	Kyrgyzstan	Other construction	48	8	56.4284784644842	0.782991611897709	44.1830253098417
879	Sao Tome and Principe	Sao Tome and Principe	Construction	65	15	45.6941178143024	0.96630447675886	44.1544306055073
880	Argentina	Argentina	Passenger transport services	99	18	44.7384749501944	0.982977779139508	43.9769267486305
881	Yemen	Yemen	Fishing	455	4	152.247658282518	0.288390958797204	43.9068481467245
882	Japan	USA	Fishing 	1203	603	1324.68891939521	0.0329933299178765	43.7058985561614
883	Syria	Syria	Fishing	142	16	43.5575710684061	1	43.5575710684061
884	DR Congo	DR Congo	Public Administration	329	17	43.549592897296	1	43.549592897296
885	Ghana	Ghana	Hotels and Restraurants	144	90	43.8252661079168	0.990116712383755	43.3921283981138
886	Kuwait	Kuwait	Manufacture of food products	179	0	44.9641062170267	0.964674330622366	43.3757190669432
887	Iran	Iran	Residential buildings	187	11	43.3598905056715	1	43.3598905056715
888	Burundi	Burundi	Hotels and Restraurants	148	12	43.7099684625864	0.991538443671065	43.3401141023043
889	Australia	Fiji	Construction	538	37	465.910141430795	0.0929325841315904	43.2982334162786
890	Croatia	Croatia	Fishing	225	70	139.412777841091	0.310511222003226	43.2892320103015
891	India	Nepal	Food & Beverages	225	15	162.72765879333	0.265492161143999	43.2029178109445
892	Croatia	Croatia	Transport	116	11	45.6521291509271	0.943850967295277	43.0888062581914
893	Kazakhstan	Kazakhstan	Sewn Goods	223	18	42.9782035201788	1	42.9782035201788
894	Japan	Fiji	Fishing	574	15	99.7707107663155	0.430640090091961	42.9652678729451
895	Tajikistan	Tajikistan	Food & Beverages	79	4	45.2203159108758	0.948251417808955	42.8802286762568
896	Georgia	Georgia	Financial intermediation services	172	15	45.8859277367592	0.93375269340622	42.8461086136421
897	Japan	Japan	Other general industrial machinery and equipment	477	0	49.8935377672315	0.854451923023124	42.6316292916378
898	Jordan	Jordan	Wholesale Trade	371	1	42.4825262874365	1	42.4825262874365
899	Uganda	Uganda	Hotels and Restraurants	216	22	42.4321232885122	0.998600440686577	42.3727370151755
900	Uruguay	Uruguay	Public administration services	166	10	42.2567226961255	1	42.2567226961255
901	Libya	Libya	Fishing	109	13	44.5771478116512	0.944335399491791	42.0957786869203
902	Ghana	Ghana	Fishing	127	88	44.3407796621323	0.946529258988037	41.9698453165499
903	Tanzania	Tanzania	Fishing	579	46	182.532163530588	0.229786270003731	41.943385013405
904	Spain	Mauritania	Food & Beverages	213	7	148.666866868734	0.281378851477766	41.8317122523225
905	Uzbekistan	Uzbekistan	Crops	145	25	53.0337667763233	0.786795684779836	41.7267388472314
906	USA	Costa Rica	Fishing	268	12	61.217396736145	0.679917069603105	41.6227529975704
907	Montenegro	Montenegro	Transport	105	7	41.9849414825439	0.989024420434997	41.5241324167703
908	Sierra Leone	Sierra Leone	Wholesale Trade	166	15	41.7038974687457	0.995201062402637	41.5037630672264
909	Cuba	Cuba	Transport	81	7	42.6693592071533	0.968071345240048	41.3069839681998
910	Bahamas	Bahamas	Transport	114	7	49.6044876277447	0.831586273985785	41.2504110393301
911	Liberia	Liberia	Public Administration	249	27	41.223025418818	1	41.223025418818
912	Kyrgyzstan	Kyrgyzstan	Meat (live weight)	85	3	41.2031078487635	1	41.2031078487635
913	Papua New Guinea	Papua New Guinea	Fishing	709	20	130.349790766835	0.315661418970433	41.1463999159582
914	Iraq	Iraq	Transport	172	0	45.3613760769367	0.906404608681067	41.1157603322505
915	Ecuador	Ecuador	Financial intermediation	257	2	43.5384648293257	0.942922049795322	41.0533785018093
916	Iran	Iran	Military and civil defence services	205	11	41.0510867834091	1	41.0510867834091
917	Chile	Chile	Seafood	181	35	49.3102414906025	0.831359867687637	40.9945558412727
918	French Polynesia	French Polynesia	Public Administration	208	1	40.9476271122694	1	40.9476271122694
919	Laos	Laos	Public Administration	218	28	40.7239289805293	1	40.7239289805293
920	Viet Nam	Viet Nam	Coal	414	2	42.9234747439623	0.945878633333404	40.6003976287399
921	USA	USA	Poultry processing 	277	18	41.0555882975459	0.987726024509759	40.5516730130444
922	France	France	Air transport services	132	7	63.758343949914	0.635268729804372	40.5036821754921
923	Uganda	Uganda	Public Administration	281	15	40.4411099925637	1	40.4411099925637
924	Mexico	Mexico	Manufacture of textile inputs	265	7	44.8625936880708	0.89782268990975	40.2786545413519
925	USA	USA	Electric power generation, transmission, and distribution	118	49	40.0462293997407	1	40.0462293997407
926	Dominican Republic	Dominican Republic	Hotels and Restraurants	194	17	40.0824232399464	0.997615634188698	39.9868520803389
927	South Africa	South Africa	Insurance services	208	4	39.8127956092358	1	39.8127956092358
928	Iraq	Iraq	Public Administration	185	0	39.7791167870164	1	39.7791167870164
929	Hungary	Hungary	Fish and other fishing products, services incidental of fishing	147	57	67.1519293785095	0.592087965610753	39.7598492525586
930	TFYR Macedonia	TFYR Macedonia	Food products and beverages	143	13	43.557689897716	0.912808658285856	39.7598364735656
931	Saudi Arabia	Saudi Arabia	Electricity, Gas and Water	329	1	39.7508317008615	1	39.7508317008615
932	Laos	Laos	Transport	101	13	46.0240956395864	0.861150746734018	39.6336843277877
933	Denmark	Denmark	Forestry	64	7	41.924036949873	0.943908225311363	39.5724433152426
934	Greece	Greece	Air transport services	83	5	46.4016714468598	0.852133312673864	39.5404100036169
935	Australia	Samoa	Construction	346	9	270.26163418591	0.146139854062001	39.4959957784868
936	Haiti	Haiti	Transport	101	6	41.1036966145039	0.959392407019863	39.4345744324031
937	Jordan	Jordan	Public Administration	373	1	39.2163916379213	1	39.2163916379213
938	Japan	Japan	Air transport	102	6	53.1662400811911	0.733924948744061	39.0200300265026
939	DR Congo	DR Congo	Transport	108	11	40.5890850871801	0.958105995624725	38.8886457789494
940	Nicaragua	Nicaragua	Food & Beverages	247	16	48.9293491393328	0.794560349032003	38.877320730057
941	Greenland	Greenland	Construction	75	4	38.8259683847427	1	38.8259683847427
942	Uzbekistan	Uzbekistan	Meat Products	134	9	38.8047502785921	1	38.8047502785921
943	Ghana	Ghana	Public Administration	183	11	38.7780067846179	1	38.7780067846179
944	Iran	Iran	Lodging services	430	5	124.34379337728	0.311692906978966	38.7570784225564
945	Australia	Australia	Petrol and diesel	237	4	38.6454230248928	1	38.6454230248928
946	Burkina Faso	Burkina Faso	Hotels and Restraurants	120	21	38.6309503614902	1	38.6309503614902
947	Macao SAR	Macao SAR	Education, Health and Other Services	39	2	38.6033699885011	1	38.6033699885011
948	Vanuatu	Vanuatu	Transport	444	5	91.5882960855961	0.421165542961642	38.5738344498217
949	Switzerland	Switzerland	Transport services	89	6	52.7983904033899	0.727109551891213	38.3902139867862
950	Liechtenstein	Liechtenstein	Construction	74	11	38.3615289852023	1	38.3615289852023
951	Nigeria	Nigeria	Public Administration	241	51	38.3550605475903	1	38.3550605475903
952	Uruguay	Uruguay	Residential Buildings	86	15	38.2847353443503	1	38.2847353443503
953	Portugal	Spain	Fish and other fishing products	433	221	421.592255674303	0.0905339981959432	38.1684325146409
954	South Africa	South Africa	Real estate services	208	4	38.2844920381904	0.996785964821149	38.1614443339752
955	Lebanon	Lebanon	Transport	88	8	40.3924108445644	0.943941971343612	38.1280919199392
956	Pakistan	Pakistan	Electricity, Gas and Water	125	0	38.1007965803146	1	38.1007965803146
957	Brazil	Brazil	Gasoalcohol	162	30	38.099566847086	1	38.099566847086
958	Slovenia	Slovenia	Food products and beverages	140	23	44.7453708648682	0.851246260517789	38.0893296242007
959	Benin	Benin	Hotels and Restraurants	163	23	40.4769449979067	0.938584896903677	37.991049247836
960	USA	Tanzania	Fishing	579	46	182.532163530588	0.207905839908318	37.9495027691095
961	Seychelles	Seychelles	Transport	411	10	59.8249227404594	0.633444269089257	37.8957544586516
962	Mauritius	Mauritius	Real estate services 	340	0	38.4199348092079	0.986074958147386	37.884935609015
963	Slovenia	Slovenia	Hotel and restaurant services	184	60	38.7000843882561	0.978379425961404	37.8633663484399
964	Serbia	Serbia	Transport	82	9	37.7613625973463	1	37.7613625973463
965	Uganda	Uganda	Fishing	206	20	39.6976996660233	0.948748577437336	37.6631360856742
966	Cameroon	Cameroon	Hotels and Restraurants	141	70	37.7296432852745	0.993857965493737	37.4979065143074
967	Guatemala	Guatemala	Fishing	182	17	40.4003321826458	0.923253391584169	37.2997437087548
968	Denmark	Denmark	Repair and maintenance of buildings	84	23	37.4638715684414	0.994987313892492	37.2760769398968
969	Albania	Albania	Fishing	192	38	44.5431503355503	0.833661322900963	37.1339016349113
970	Honduras	Honduras	Transport	108	3	46.5640590190887	0.792538518879163	36.9038103679905
971	Bosnia and Herzegovina	Bosnia and Herzegovina	Transport	92	7	38.8810631930828	0.948850639141837	36.8923216612708
972	Samoa	Samoa	Transport	329	2	57.2885892316699	0.641818229622499	36.7688609182409
973	China	Malaysia	Buildings & constructions	1079	368	1958.25781352818	0.0187166747603774	36.6520745927747
974	Georgia	Georgia	Fish and other fishing products, services incidental to fishing	110	21	40.4540149867535	0.904942346349989	36.6085512413903
975	Libya	Libya	Public Administration	241	17	36.4738183394074	1	36.4738183394074
976	Dominican Republic	Dominican Republic	Fishing	183	15	36.4704378396273	1	36.4704378396273
977	Jamaica	Jamaica	Transport	121	8	42.7879496216774	0.850939422095263	36.4099531237114
978	Israel	Israel	Forestry	88	2	37.4029924869537	0.971244118949074	36.3274364840502
979	Greece	Greece	Other services	143	46	36.2655922919512	1	36.2655922919512
980	Bosnia and Herzegovina	Bosnia and Herzegovina	Fishing	165	40	40.5051668286324	0.893674398577408	36.1984306048556
981	Malta	Malta	Products of agriculture, hunting and related services	42	5	36.3157444298267	0.990958733999006	35.9874041244126
982	Botswana	Botswana	Fishing	79	9	35.9811805486679	1	35.9811805486679
983	Morocco	Morocco	Transport	96	9	43.0810835659504	0.834763741589237	35.9625265092314
984	Nepal	Nepal	Transport	100	10	42.5985519438982	0.840154180172912	35.789351484979
985	France	France	Land transport, transport via pipeline services	89	8	36.6430379897356	0.975796863135311	35.756161526132
986	Cameroon	Cameroon	Fishing	133	67	35.656100332737	1	35.656100332737
987	Kuwait	Kuwait	Real estate	173	0	35.6156146153808	1	35.6156146153808
988	Kazakhstan	Kazakhstan	Transport	72	8	37.3093489259481	0.954580901281939	35.6147919239739
989	Gambia	Gambia	Finacial Intermediation and Business Activities	169	9	35.3454246297479	1	35.3454246297479
990	Gambia	Gambia	Hotels and Restraurants	155	8	35.4501408040524	0.990237349801873	35.1040534799081
991	Hong Kong	Bangladesh	Fishing	126	7	80.0989583730698	0.437558436368927	35.0479749805002
992	Ireland	Ireland	Fish and other fishing products, services incidental of fishing	119	28	83.3898589611053	0.419791619699246	35.0063639597741
993	USA	Fiji	Fishing	574	15	99.7707107663155	0.350393952572496	34.9590536963765
994	Japan	North Korea	Fishing	95	12	39.5274131596088	0.883502015304779	34.922549186299
995	Australia	Papua New Guinea	Transport	654	11	98.8827797695994	0.352973323934463	34.902983455155
996	Jamaica	Jamaica	Hotels and Restraurants	179	44	37.4714466184378	0.929902016367929	34.8447737667085
997	Viet Nam	Viet Nam	Sugarcane	199	35	34.7778552547097	1	34.7778552547097
998	Spain	France	Fish and other fishing products, services incidental of fishing	321	134	292.837778687477	0.117833765742527	34.5061782144222
999	Kenya	Kenya	Beef	117	8	34.4762106239796	1	34.4762106239796
1000	Italy	Italy	Other services	142	50	34.2053393796086	1	34.2053393796086
1001	USA	Jamaica	Food & Beverages	188	44	116.583195827901	0.293298656406942	34.1936946959509
1002	Cameroon	Cameroon	Transport	73	35	37.5929879248142	0.909292303754197	34.183014595158
1003	Moldova	Moldova	Construction	79	19	34.4924503862858	0.99021111498359	34.1548077555202
1004	India	Vanuatu	Transport	444	5	91.5882960855961	0.371923373670393	34.0638280688777
1005	Hong Kong	Singapore	Other business & technical services	1044	62	615.400253817439	0.0553004328679547	34.0319004231536
1006	South Korea	South Korea	Crops	44	12	34.1035875976086	0.997712430365413	34.0255732661898
1007	Colombia	Colombia	Knitted and crocheted fabrics, clothing	217	7	39.8550728708506	0.852553593529224	33.9785855964127
1008	Mali	Mali	Hotels and Restraurants	137	25	35.7149308547378	0.951320452312763	33.9763441750482
1009	Viet Nam	Viet Nam	Railway transport services	80	13	39.89079310745	0.850163469343061	33.913695063076
1010	Malaysia	Singapore	Other business & technical services	1044	62	615.400253817439	0.0550124987564498	33.8547056978508
1011	UAE	Oman	Fishing	295	2	88.9566839039326	0.379595323742465	33.7675412255694
1012	Hong Kong	Philippines	Fishery	1083	81	1102.93070904911	0.0304969605399439	33.636034312163
1013	Greece	Greece	Real estate services	180	44	33.5606636926532	1	33.5606636926532
1014	Norway	Norway	Products of forestry, logging and related services	59	8	33.5191960632801	1	33.5191960632801
1015	Zambia	Zambia	Hotels and Restraurants	174	17	37.3836923539639	0.891912938515322	33.3429988999767
1016	Japan	Argentina	Prepared or preserved fish	262	47	233.610690683126	0.142695082571818	33.3350967966881
1017	Belgium	Belgium	Food products and beverages	177	45	63.2126803919673	0.525452492851712	33.2152604917978
1018	Bolivia	Bolivia	TRANSPORT AND STORAGE	69	14	35.2214620634913	0.942739818962408	33.2046747693271
1019	Austria	Austria	Food products and beverages	142	26	43.355258025229	0.765373472480444	33.1829643850552
1020	Singapore	Cambodia	Fishing	479	6	139.006503641605	0.238366639974675	33.1345132076769
1021	Romania	Romania	Land transport, transport via pipeline services	77	8	33.37291264534	0.992660843176355	33.127983605774
1022	Venezuela	Venezuela	Otros tipos de transporte por vï¿½ terrestre	75	4	33.9702744409442	0.973787748153185	33.0798370519927
1023	Kuwait	Kuwait	Business services except machinery & equipment rental & leasing	361	2	149.956540361047	0.220049100602046	32.9978018358428
1024	Brunei	Brunei	Public Administration	187	19	32.8656313791871	1	32.8656313791871
1025	Hong Kong	Maldives	Fishing	305	2	108.927796840668	0.301500787428083	32.8418165202676
1026	Bulgaria	Bulgaria	Fishing	194	64	34.3387892991304	0.955529963155443	32.8117420738006
1027	Saudi Arabia	Oman	Fishing	295	2	88.9566839039326	0.368337612678056	32.766092580931
1028	Bermuda	Bermuda	Transport	59	5	33.3438285589218	0.982232242755227	32.7513835074756
1029	Italy	Tunisia	Fishing	150	34	85.2799318432808	0.382608816168102	32.6288537654541
1030	New Zealand	New Zealand	Land and land improvements	165	4	33.6835599169135	0.966546437806134	32.5567248503222
1031	Poland	Poland	Products of forestry, logging and related services	84	10	33.377685636282	0.974609919279863	32.5302235037254
1032	Viet Nam	Viet Nam	Air transport services	85	5	64.0062600672245	0.506163966513434	32.3976624773168
1033	Lithuania	Lithuania	Food products and beverages	79	9	37.4003735929728	0.865683663601837	32.3768924320421
