consumption_country	finalsale_country	finalsale_industry	threat_intensity
Canada	Honduras	Food & Beverages	0.27054364784712
Canada	Honduras	Textiles and Wearing Apparel	0.382407269312914
Canada	Honduras	Electrical and Machinery	0.036865826503489
Canada	Honduras	Transport Equipment	0.0123589527937097
Canada	Honduras	Other Manufacturing	0.0964692122010901
Canada	Hong Kong	non grain crops	0.443839518849618
Canada	Hong Kong	other livestock	0.0253879785200645
Canada	Hong Kong	forestry	0.194638823147214
Canada	Hong Kong	fisheries	0.946324165983963
Canada	Hong Kong	other food products	0.0457291019455772
Canada	Hong Kong	wearing apparels	0.137491023830808
Canada	Hong Kong	machinery and equipment	0.310501501693572
Canada	Hong Kong	other manufacturing	0.0980280195255576
Canada	Hungary	Products of agriculture, hunting and related services	0.0141803061289462
Canada	Hungary	Food products and beverages	0.102747802801576
Canada	Hungary	Wearing apparel, furs	0.0131888915558749
Canada	Hungary	Chemicals, chemical products and man-made fibres	0.0620313227719691
Canada	Hungary	Machinery and equipment n.e.c.	0.223504795092925
